res_id,gender,age,MateComp.cont,hate_violence_means,hate_pol_message,hate_prevent_settlement,hate_polcondemn
441104745,Male,27,1,1,1,1,1
437703442,Female,66,1,2,1,1,1
447128743,Female,57,2,1,2,2,1
483458349,Female,33,4,1,4,4,1
411277141,Male,54,1,3,3,2,2
434272742,Male,40,3,1,1,1,2
483194940,Male,56,1,1,1,1,2
484309440,Female,65,3,2,1,1,1
453073641,Female,41,1,2,3,3,3
407216148,Male,28,2,2,2,2,3
491584148,Male,54,2,1,1,1,3
433120449,Male,26,3,1,1,1,4
403381440,Male,39,4,3,3,4,2
497015540,Female,28,2,2,2,2,3
441043642,Male,27,2,2,2,2,3
457589644,Female,48,1,1,1,1,2
411756343,Female,54,2,1,1,2,2
451614143,Female,20,2,2,2,2,2
483787541,Female,69,2,1,2,2,2
454350542,Male,35,3,2,1,1,4
497046645,Male,66,2,2,1,1,2
443745845,Female,75,2,1,1,1,1
431500544,Female,72,1,2,3,3,1
477046748,Female,27,2,1,1,1,3
433787348,Female,32,1,1,1,1,2
487441045,Male,64,2,1,1,1,2
433654144,Male,55,1,3,3,3,3
491786541,Female,51,1,1,1,1,2
473301840,Female,51,2,1,1,1,1
413767349,Female,35,1,4,3,4,1
467132142,Male,23,4,2,1,1,4
497879247,Male,52,1,3,3,3,3
481957445,Female,29,4,4,4,4,4
443374546,Female,74,2,3,1,1,1
403029445,Male,59,1,1,1,1,1
473237843,Male,26,4,3,3,2,1
471920343,Female,55,2,2,2,1,3
403870440,Female,54,1,1,1,1,1
413818042,Male,28,3,3,3,4,2
483907140,Male,58,3,2,2,2,2
463289242,Female,42,2,2,2,2,2
413887142,Male,50,3,3,3,2,3
447572044,Male,32,1,1,1,1,2
443794642,Female,29,1,1,1,1,1
477080447,Male,28,1,1,1,1,1
417792447,Female,19,1,1,1,1,1
451846248,Male,29,1,1,1,1,1
407664542,Female,26,1,1,1,1,2
471723042,Male,31,1,1,1,1,2
401843444,Female,57,3,2,2,2,2
477163940,Female,22,1,1,1,1,1
423113944,Male,58,2,2,2,2,2
427630347,Female,58,3,2,2,2,2
404450442,Male,49,1,2,1,1,1
401764942,Female,60,2,2,1,1,1
417571749,Male,50,2,2,2,2,2
491900949,Female,48,4,2,1,2,3
451193749,Female,69,2,2,2,3,1
403403449,Female,46,2,2,2,2,3
413894542,Female,50,2,2,3,2,2
423994547,Female,52,1,2,1,1,1
411494244,Female,50,2,2,1,1,1
424809343,Male,42,2,1,1,1,1
404444041,Female,64,2,1,1,1,1
413208143,Female,45,2,4,3,3,2
463291149,Male,22,2,3,3,3,3
457825246,Male,44,4,2,4,2,2
433201942,Male,69,1,1,1,1,4
463494348,Female,50,2,2,4,2,1
473001949,Male,47,2,1,2,2,3
453894641,Male,53,2,1,1,1,2
443513743,Male,26,2,2,2,2,3
473907547,Male,60,2,2,3,3,3
453529642,Female,69,1,1,1,1,1
481953746,Female,60,3,2,2,2,1
433078849,Male,57,2,2,2,2,2
421931248,Female,29,3,3,3,3,2
481944143,Male,60,2,1,2,2,2
454964146,Male,45,1,2,1,1,2
411630748,Female,53,1,1,1,1,1
463118240,Female,55,2,2,2,2,3
423894948,Female,62,4,4,4,4,4
427601043,Male,27,1,1,1,1,1
483429640,Female,61,3,4,4,4,4
407888144,Female,49,1,2,2,2,3
461074245,Male,59,2,3,1,1,2
433894649,Female,53,2,1,1,1,1
477885247,Female,57,3,4,3,3,3
454284347,Male,59,1,1,1,1,2
483845343,Female,54,1,2,1,1,1
457338648,Male,69,3,1,1,1,1
424164041,Male,74,1,1,1,1,1
474804147,Female,29,2,2,2,2,2
424454543,Male,56,1,1,2,1,1
447275649,Female,35,1,1,1,1,1
494644549,Male,50,2,2,1,1,2
411614740,Male,23,1,1,1,1,3
